prompt_target,prompt_actual,output_actual,prompt_tps,decode_tps,prompt_ms,decode_ms,cached_tokens
2048,2048.0,512.0,2219.7820126522856,104.29986927696166,922.7090000000001,4913.893,2559.0
8192,8192.0,512.0,2564.1812655122967,99.16494100168484,3194.8905,5270.259,8703.0
32768,32768.0,512.0,2453.0123488064028,137.39626431642785,13362.175,3719.4605,33279.0
